source_path,target_path,status_code,is_redirect,is_available
/charts/bislama.xls,/charts/bislama.xls,200,false,true
/charts/bissa.xlsx,/charts/bissa.xlsx,200,false,true
/charts/bisu.xls,/charts/bisu.xls,200,false,true
/charts/blaan.xls,/charts/blaan.xls,200,false,true
/charts/blagar.xls,/charts/blagar.xls,200,false,true
/charts/blackfoot.xls,/charts/blackfoot.xls,200,false,true
/charts/bikol.xls,/charts/bikol.xls,200,false,true
/charts/biloxi.xls,/charts/biloxi.xls,200,false,true
/charts/bilaspuri.xls,/charts/bilaspuri.xls,200,false,true
/charts/blin.xls,/charts/blin.xls,200,false,true
/charts/bolinao.xls,/charts/bolinao.xls,200,false,true
/charts/bilua.xls,/charts/bilua.xls,200,false,true
/charts/benga.xls,/charts/benga.xls,200,false,true
/charts/bole.xls,/charts/bole.xls,200,false,true
/charts/bimin.xlsx,/charts/bimin.xlsx,200,false,true
/charts/bonggi.xls,/charts/bonggi.xls,200,false,true
/charts/boko.xls,/charts/boko.xls,200,false,true
/charts/bongo.xls,/charts/bongo.xls,200,false,true
/charts/bola.xls,/charts/bola.xls,200,false,true
/charts/bori.xlsx,/charts/bori.xlsx,200,false,true
/charts/borong.xls,/charts/borong.xls,200,false,true
/charts/botolan.xls,/charts/botolan.xls,200,false,true
/charts/bontoc.xls,/charts/bontoc.xls,200,false,true
/charts/bora.xls,/charts/bora.xls,200,false,true
/charts/braj.xls,/charts/braj.xls,200,false,true
/charts/brahmi.xls,/charts/brahmi.xls,200,false,true
/charts/brao.xlsx,/charts/brao.xlsx,200,false,true
/charts/breton.xls,/charts/breton.xls,200,false,true
/charts/bruneimalay.xlsx,/charts/bruneimalay.xlsx,200,false,true
/charts/brahui.xls,/charts/brahui.xls,200,false,true
/charts/bube.xlsx,/charts/bube.xlsx,200,false,true
/charts/budu.xlsx,/charts/budu.xlsx,200,false,true
/charts/bouyei.xls,/charts/bouyei.xls,200,false,true
/charts/bugan.xls,/charts/bugan.xls,200,false,true
/charts/bugis.xls,/charts/bugis.xls,200,false,true
/charts/bribri.xls,/charts/bribri.xls,200,false,true
/charts/botlikh.xls,/charts/botlikh.xls,200,false,true
/charts/borgu.xls,/charts/borgu.xls,200,false,true
/charts/bugkalot.xls,/charts/bugkalot.xls,200,false,true
/charts/bolyu.xls,/charts/bolyu.xls,200,false,true
/charts/buhid.xls,/charts/buhid.xls,200,false,true
/charts/buhutu.xls,/charts/buhutu.xls,200,false,true
/charts/bujeba.xlsx,/charts/bujeba.xlsx,200,false,true
/charts/bukiyip.xlsx,/charts/bukiyip.xlsx,200,false,true
/charts/buglere.xlsx,/charts/buglere.xlsx,200,false,true
/charts/bulu.xls,/charts/bulu.xls,200,false,true
/charts/bukid.xls,/charts/bukid.xls,200,false,true
/charts/bulgarian.xls,/charts/bulgarian.xls,200,false,true
/charts/burarra.xls,/charts/burarra.xls,200,false,true
/charts/bundjalung.xls,/charts/bundjalung.xls,200,false,true
